"","statenum","state","legyear","X","percent5","Rperc","marginshift","rmarginshift","minwage","standmin","marginshift.10","rmarginshift.10","tax","standtax","standtaxlag1","indtax","taxdrop","labor","gverif","policy","landuse","occ","ocourts2","Frtp","frps","frent","findex","knpindex","kpacs","nlabel","nprice","nunfair","banstate","bancorp","bancorpunion","deepsouth","postcit","datayearlag2","datayarlag1","gdplag2","changegdp2","gdplag1","changegdp1","house","sen","dwnom","dwnomfull","unionmem","unemploylag1","firmslag","datayeardef","deficitlag1","tax09","tax08","tax07","tax06","tax05","tax04","tax03","tax02","tax01","tax00","indtaxrev","standintax"
"314",21,"NY",2016,1215,NA,NA,NA,NA,9,0.144927536,0.266377887,0.266377887,-6.5,0.458333333,0.408333333,8.82,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2014,2015,52368,-4.399633364,50064,28.9928891,-1.063,-0.542,-0.8025,-0.8025,1942,5.7,910,2015,-6408645.722,0.408333333,0.408333333,0.375,0.375,0.375,0.375,0.375,0.375,0.333333333,0.25,-8.82,0.336842105263158
"315",21,"NY",2017,1216,NA,NA,NA,NA,NA,NA,NA,NA,-6,0.5,0.458333333,8.82,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2015,2016,50064,28.9928891,64579,NA,-1.063,-0.542,-0.8025,-0.8025,1942,4.9,910,2016,-323000,0.408333333,0.408333333,0.375,0.375,0.375,0.375,0.375,0.375,0.333333333,0.25,-8.82,0.336842105263158
"316",22,"OR",2003,1316,9.999999999,54.16666667,0.03355218,-0.005280123,6.9,0.449275362,0.162689457,0.162689457,-6.6,0.45,0.45,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2001,2002,49395,3.787832777,51266,-3.247766551,0.183,-0.341,-0.079,-0.079,230,8,1980,2002,1302985.179,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-9,0.323308270676692
"317",22,"OR",2004,1317,9.999999999,54.16666667,0.03355218,-0.005280123,7.05,0.427536232,0.162689457,0.162689457,-6.6,0.45,0.45,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2002,2003,51266,-3.247766551,49601,-4.175319046,0.183,-0.341,-0.079,-0.079,224,7.8,1962,2003,413315.3803,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-9,0.323308270676692
"318",22,"OR",2005,1318,9.999999999,49.16666667,0.052912295,0.007384833,7.25,0.398550725,0.162689457,0.162689457,-6.6,0.45,0.45,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2003,2004,49601,-4.175319046,47530,2.057647801,0.156,-0.484,-0.164,-0.164,213,7.7,1970,2004,753640.3253,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-9,0.323308270676692
"319",22,"OR",2006,1319,9.999999999,49.16666667,0.052912295,0.007384833,7.5,0.362318841,0.162689457,0.162689457,-6.6,0.45,0.45,9,0,0.281486514,0,0.669364079,0.890086035,0.416666667,0.6402941,2,0,0,2.5,2,1,0,0,0,0,0,0,0,0,2004,2005,47530,2.057647801,48508,-4.131277315,0.156,-0.484,-0.164,-0.164,211,6.5,1972,2005,-232117.8124,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-9,0.323308270676692
"320",22,"OR",2007,1320,8.333333334,44.16666667,0.05269172,0.05269172,7.8,0.31884058,0.162689457,0.162689457,-6.6,0.45,0.45,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2005,2006,48508,-4.131277315,46504,-1.617065199,-0.563,-0.517,-0.54,-0.54,227,5.5,2023,2006,-1344401.785,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-9,0.323308270676692
"321",22,"OR",2008,1321,8.333333334,44.16666667,0.05269172,0.05269172,7.95,0.297101449,0.162689457,0.162689457,-6.6,0.45,0.45,9,0,0.378302429,0,0.532596941,0.884590337,0.416666667,0.8475034,2,-1,0,2.5,2,1,0,-1,0,0,0,0,0,0,2006,2007,46504,-1.617065199,45752,-6.98111558,0.042,-0.484,-0.221,-0.221,259,5.1,2062,2007,-270265.8841,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-9,0.323308270676692
"322",22,"OR",2009,1322,4.166666667,38.33333334,0.162689457,0.162689457,8.4,0.231884058,0.162689457,0.162689457,-7.9,0.341666667,0.45,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2007,2008,45752,-6.98111558,42558,-0.850603882,-0.727,-0.451,-0.589,-0.589,250,5.3,2096,2008,181784.8384,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-11,0.172932330827068
"323",22,"OR",2010,1323,4.166666667,38.33333334,0.162689457,0.162689457,8.4,0.231884058,0.162689457,0.162689457,-7.9,0.341666667,0.341666667,11,0,0.368819761,0,0.532912278,0.884590337,0.416666667,0.8826266,2,-1,0,2.5,2,1,0,-1,0,0,0,0,0,1,2008,2009,42558,-0.850603882,42196,-7.882263722,-0.727,-0.451,-0.589,-0.589,245,10.3,2072,2009,2477737.76,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-11,0.172932330827068
"324",22,"OR",2011,1324,8.333333332,46.66666667,0.067635204,0.067635204,8.5,0.217391304,0.162689457,0.162689457,-7.6,0.366666667,0.341666667,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2009,2010,42196,-7.882263722,38870,-3.089786468,-0.201,-0.472,-0.3365,-0.3365,270,10.9,2079,2010,923914.7323,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-11,0.172932330827068
"325",22,"OR",2012,1325,8.333333332,46.66666667,0.067635204,0.067635204,8.8,0.173913043,0.162689457,0.162689457,-7.6,0.366666667,0.366666667,9.9,0,0.346370364,0,0.671931145,0.870851091,0.416666667,0.9262212,2,-3.5,0,2.5,2,1,0,-1,0,0,0,0,0,1,2010,2011,38870,-3.089786468,37669,-1.348589025,-0.201,-0.472,-0.3365,-0.3365,240,9.8,2106,2011,-1468510.996,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-9.9,0.255639097744361
"326",22,"OR",2013,1326,9.999999999,45,0.057609269,0.057609269,8.95,0.152173913,0.162689457,0.162689457,-7.6,0.366666667,0.366666667,9.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2011,2012,37669,-1.348589025,37161,2.777105029,-0.688,-0.525,-0.6065,-0.6065,208,9.1,2120,2012,-792778.1126,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-9.9,0.255639097744361
"327",22,"OR",2014,1327,9.999999999,45,0.057609269,0.057609269,9.1,0.130434783,0.162689457,0.162689457,-7.6,0.366666667,0.366666667,9.9,0,0.34350569,0,0.811459886,0.826885505,0.416666667,1.026607,2,-11.5,0,2.5,2,1,0,-1,0,0,0,0,0,1,2012,2013,37161,2.777105029,38193,-6.91487969,-0.688,-0.525,-0.6065,-0.6065,243,8.5,2155,2013,-1775374.143,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-9.9,0.255639097744361
"328",22,"OR",2015,1328,2.44623656,39.35483871,0.094557542,0.094557542,9.25,0.108695652,0.162689457,0.162689457,-7.6,0.366666667,0.366666667,9.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2013,2014,38193,-6.91487969,35552,-0.832583258,-0.688,-0.525,-0.6065,-0.6065,235,7.3,2232,2014,-1217903.402,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-9.9,0.255639097744361
"329",22,"OR",2016,1329,NA,NA,NA,NA,9.75,0.036231884,0.162689457,0.162689457,-7.6,0.366666667,0.366666667,9.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2014,2015,35552,-0.832583258,35256,43.47061493,-0.688,-0.525,-0.6065,-0.6065,228,5.9,2246,2015,37296.33312,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-9.9,0.255639097744361
"330",22,"OR",2017,1330,NA,NA,NA,NA,NA,NA,NA,NA,-7.6,0.366666667,0.366666667,9.9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2015,2016,35256,43.47061493,50582,NA,-0.688,-0.525,-0.6065,-0.6065,228,5,2246,2016,136631,0.341666667,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,-9.9,0.255639097744361
"331",23,"SC",2003,1430,1.490182328,54.43548387,0.139488226,-0.052722712,5.15,0.702898551,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,2001,2002,35346,0.74407288,35609,-1.356398663,0.73,0.342,0.536,0.536,71,5.9,2135,2002,-72684.74268,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"332",23,"SC",2004,1431,1.490182328,54.43548387,0.139488226,-0.052722712,5.15,0.702898551,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,2002,2003,35609,-1.356398663,35126,-0.486818881,0.73,0.351,0.5405,0.5405,54,6.5,2123,2003,-406530.0733,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"333",23,"SC",2005,1432,1.490182328,58.09957924,0.319544452,-0.319544452,5.15,0.702898551,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,2003,2004,35126,-0.486818881,34955,5.375482764,0.727,0.351,0.539,0.539,40,6.9,2145,2004,-948309.6763,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"334",23,"SC",2006,1433,1.490182328,58.09957924,0.319544452,-0.319544452,5.15,0.702898551,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,0.892138262,0,0.332999433,0.752693579,0.333333333,0.6616853,0,0,0,4.5,0,0.5,0,-1,-1,0,0,0,1,0,2004,2005,34955,5.375482764,36834,2.41624586,0.726,0.351,0.5385,0.5385,59,6.8,2194,2005,-1820841.205,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"335",23,"SC",2007,1434,2.699859748,57.69635344,0.270724566,-0.270724566,5.85,0.601449275,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,2005,2006,36834,2.41624586,37724,-1.05503128,0.726,0.36,0.543,0.543,78,6.6,2247,2006,-2086837.935,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"336",23,"SC",2008,1435,2.699859748,57.69635344,0.270724566,-0.270724566,6.55,0.5,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,0.892138262,-1,0.49982527,0.752693579,0.333333333,0.7143549,0,0,0,4.5,0,0.5,0,-1,-1,0,0,0,1,0,2006,2007,37724,-1.05503128,37326,0.190215935,0.73,0.37,0.55,0.55,70,6,2312,2007,-1573366.979,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"337",23,"SC",2009,1436,1.490182328,57.97685835,0.290864415,-0.290864415,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,2007,2008,37326,0.190215935,37397,-0.730005081,0.738,0.37,0.554,0.554,75,5.7,2364,2008,-74842.27952,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"338",23,"SC",2010,1437,1.490182328,57.97685835,0.290864415,-0.290864415,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,0.892138262,-1,0.501236918,0.752693579,0.333333333,0.8715883,0,0,0,4.5,0,0.5,0,-1,-1,0,0,0,1,1,2008,2009,37397,-0.730005081,37124,0.428294365,0.742,0.37,0.556,0.556,80,10,2326,2009,683412.2489,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"339",23,"SC",2011,1438,1.893408135,59.99298738,0.312450549,-0.312450549,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2009,2010,37124,0.428294365,37283,-2.526620712,0.762,0.37,0.566,0.566,59,11.7,2353,2010,-506531.2921,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"340",23,"SC",2012,1439,1.893408135,59.99298738,0.312450549,-0.312450549,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,0.892138262,-1,0.506679684,0.752693579,0.333333333,1.477819,0,0,0,4.5,0,0.5,0,-1,-1,0,0,0,1,1,2010,2011,37283,-2.526620712,36341,-1.208001981,0.762,0.37,0.566,0.566,58,10.7,2387,2011,-1826662.762,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"341",23,"SC",2013,1440,1.612903226,59.18653576,0.357809694,-0.357809694,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2011,2012,36341,-1.208001981,35902,0.467940505,0.777,0.465,0.621,0.621,69,9.7,2379,2012,-1660847.623,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"342",23,"SC",2014,1441,1.612903226,59.18653576,0.357809694,-0.357809694,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,0.892138262,-1,0.54317662,0.752693579,0.416666667,1.682771,0,0,0,4.5,0,1,0,-1,-1,0,0,0,1,1,2012,2013,35902,0.467940505,36070,-0.948156363,0.777,0.465,0.621,0.621,41,8.4,2414,2013,-1187603.589,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"343",23,"SC",2015,1442,0.403225807,60.79943899,0.485401367,-0.485401367,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2013,2014,36070,-0.948156363,35728,-2.782131661,0.777,0.465,0.621,0.621,41,6.2,2462,2014,-1506098.43,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"344",23,"SC",2016,1443,NA,NA,NA,NA,7.25,0.398550725,0.290864415,-0.290864415,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2014,2015,35728,-2.782131661,34734,6.705245581,0.777,0.465,0.621,0.621,32,6.5,2544,2015,-1123864.593,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"345",23,"SC",2017,1444,NA,NA,NA,NA,NA,NA,NA,NA,-5,0.583333333,0.583333333,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2015,2016,34734,6.705245581,37063,NA,0.777,0.465,0.621,0.621,32,5.5,2544,2016,-1848633,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"346",24,"UT",2003,1582,14.34482759,73.93103449,0.326248929,-0.326248929,5.15,0.702898551,0.2111233,-0.2111233,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2001,2002,41929,0.150254001,41992,-1.171651743,0.738,0.716,0.727,0.727,53,5.4,1687,2002,202396.5735,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"347",24,"UT",2004,1583,14.34482759,73.93103449,0.326248929,-0.326248929,5.15,0.702898551,0.2111233,-0.2111233,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2002,2003,41992,-1.171651743,41500,0.151807229,0.744,0.766,0.755,0.755,58,5.9,1661,2003,18199.06197,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"348",24,"UT",2005,1584,11.28735632,75.26436782,0.345770718,-0.345770718,5.15,0.702898551,0.2111233,-0.2111233,-5,0.583333333,0.583333333,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2003,2004,41500,0.151807229,41563,4.359646801,0.732,0.741,0.7365,0.7365,51,5.4,1688,2004,-835243.9989,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"349",24,"UT",2006,1585,11.28735632,75.26436782,0.345770718,-0.345770718,5.15,0.702898551,0.2111233,-0.2111233,-5,0.583333333,0.583333333,7,0,0.820371629,0,0.73032049,0.766432825,0.575,0.8674856,1,0,0,2.5,0.9,1,0,-1,-1,0,0,0,0,0,2004,2005,41563,4.359646801,43375,4.421902017,0.732,0.766,0.749,0.749,61,4.4,1704,2005,-1226020.764,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-7,0.473684210526316
"350",24,"UT",2007,1586,10.22988506,72.87356322,0.289337619,-0.289337619,5.85,0.601449275,0.2111233,-0.2111233,-8.9,0.258333333,0.583333333,6.98,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2005,2006,43375,4.421902017,45293,-2.84591438,0.742,0.766,0.754,0.754,67,3.5,1772,2006,-2190949.925,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-6.98,0.475187969924812
"351",24,"UT",2008,1587,10.22988506,72.87356322,0.289337619,-0.289337619,6.55,0.5,0.2111233,-0.2111233,-5,0.583333333,0.258333333,5,0,0.85963458,0,0.793627346,0.738954333,0.575,1.05624,1,0,0,2,0.9,1,0,-1,0,0,0,0,0,0,2006,2007,45293,-2.84591438,44004,-5.333606036,0.742,0.766,0.754,0.754,68,2.4,1823,2007,-2257107.136,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"352",24,"UT",2009,1588,9.563218392,70.87356322,0.211123334,-0.211123334,7.25,0.398550725,0.2111233,-0.2111233,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2007,2008,44004,-5.333606036,41657,-3.764073265,NA,NA,NA,0.754,79,3,1859,2008,-819254.2236,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"353",24,"UT",2010,1589,9.563218392,70.87356322,0.211123334,-0.211123334,7.25,0.398550725,0.2111233,-0.2111233,-5,0.583333333,0.583333333,5,0,0.85963458,0,0.793037396,0.738954333,0.575,0.9905297,1,0,0,2,0.9,1,0,-1,0,0,0,0,0,1,2008,2009,41657,-3.764073265,40089,-2.4819776,NA,0.801,0.801,0.801,75,6.3,1863,2009,15817.23668,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"354",24,"UT",2011,1590,4.781609196,76.59770115,0.329245738,-0.329245738,7.25,0.398550725,0.2111233,-0.2111233,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2009,2010,40089,-2.4819776,39094,-0.844119302,0.742,0.855,0.7985,0.7985,67,8,1856,2010,-467801.124,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"355",24,"UT",2012,1591,4.781609196,76.59770115,0.329245738,-0.329245738,7.25,0.398550725,0.2111233,-0.2111233,-5,0.583333333,0.583333333,5,0,0.85963458,0,0.793448377,0.491647913,0.575,1.036306,1,0,0,2,0.9,1,0,-1,0,0,0,0,0,1,2010,2011,39094,-0.844119302,38764,0.219275617,0.743,0.841,0.792,0.792,61,7.4,1903,2011,-1000894.94,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"356",24,"UT",2013,1592,4.333333333,80.66666667,0.447703373,-0.447703373,7.25,0.398550725,0.2111233,-0.2111233,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2011,2012,38764,0.219275617,38849,-0.3964066,0.712,0.841,0.7765,0.7765,49,5.9,1925,2012,-981975.5189,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"357",24,"UT",2014,1593,4.333333333,80.66666667,0.447703373,-0.447703373,7.25,0.398550725,0.2111233,-0.2111233,-5,0.583333333,0.583333333,5,0,0.85963458,0,0.79418253,0.491647913,0.575,1.118078,1,0,0,2,0.9,1,0,-1,0,0,0,0,0,1,2012,2013,38849,-0.3964066,38695,-1.579015377,0.712,0.841,0.7765,0.7765,46,4.9,1952,2013,-1713387.061,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"358",24,"UT",2015,1594,2,83.37931035,0.484264092,-0.484264092,7.25,0.398550725,0.2111233,-0.2111233,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2013,2014,38695,-1.579015377,38084,-2.91460981,0.712,0.841,0.7765,0.7765,50,4,2013,2014,-1505139.169,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"359",24,"UT",2016,1595,NA,NA,NA,NA,7.25,0.398550725,0.2111233,-0.2111233,-5,0.583333333,0.583333333,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2014,2015,38084,-2.91460981,36974,20.72266998,0.712,0.841,0.7765,0.7765,62,3.5,2056,2015,-1461287.69,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"360",24,"UT",2017,1596,NA,NA,NA,NA,NA,NA,NA,NA,-5,0.583333333,0.583333333,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,2015,2016,36974,20.72266998,44636,NA,0.712,0.841,0.7765,0.7765,62,3.6,2056,2016,-888913,0.583333333,0.583333333,0.258333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,0.583333333,-5,0.62406015037594
"361",25,"VA",2003,1620,4.5,58.25,0.184141245,-0.184141245,5.15,0.702898551,0.107604115,-0.083457185,-6,0.5,0.5,5.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2001,2002,51546,0.403523067,51754,0.370985818,0.543,0.388,0.4655,0.4655,210,4.2,612,2002,132325.5887,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-5.75,0.567669172932331
"362",25,"VA",2004,1621,1,60.5,0.22550708,-0.22550708,5.15,0.702898551,0.107604115,-0.083457185,-6,0.5,0.5,5.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2002,2003,51754,0.370985818,51946,-1.072267355,0.543,0.422,0.4825,0.4825,176,4.2,615,2003,123322.5064,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-5.75,0.567669172932331
"363",25,"VA",2005,1622,1,60.5,0.22550708,-0.22550708,5.15,0.702898551,0.107604115,-0.083457185,-6,0.5,0.5,5.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2003,2004,51946,-1.072267355,51389,1.159781276,0.533,0.422,0.4775,0.4775,165,4,612,2004,-1482771.168,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-5.75,0.567669172932331
"364",25,"VA",2006,1623,2,59,0.187055242,-0.187055242,5.15,0.702898551,0.107604115,-0.083457185,-6,0.5,0.5,5.75,0,0.840879532,0,0.573563251,0.683997351,0.333333333,0.2635402,1,0,0,1,0,0.5,0,-1,0,0,0,0,0,0,2004,2005,51389,1.159781276,51985,1.292680581,0.5,0.388,0.444,0.444,139,3.7,627,2005,-2192361.731,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-5.75,0.567669172932331
"365",25,"VA",2007,1624,2,59,0.187055242,-0.187055242,5.85,0.601449275,0.107604115,-0.083457185,-6,0.5,0.5,5.75,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2005,2006,51985,1.292680581,52657,0.396908293,0.516,0.409,0.4625,0.4625,129,3.2,621,2006,-2695661.407,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-5.75,0.567669172932331
